ticker,CSIIGL Index,GSUSCAI Index,GSCNCAI Index,WRAIRISK Index,VIX Index,FEDL01 Index,USGG10YR Index,XAU BGN Curncy,GSUSFCI Index,GSCNFCI Index,GSGLCAI Index
field,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
date,,,,,,,,,,,
1993-06-09,,,,,13.96,2.92,6.054,373.0,99.92,,
1993-06-10,,,,,13.31,3.01,6.048,371.0,99.9,,
1993-06-11,,,,,12.71,2.93,5.963,366.45,99.84,,
1993-06-14,,,,,12.33,3.06,5.965,365.0,99.82,,
1993-06-15,,,,,11.99,3.14,5.939,370.0,99.85,,
1993-06-16,,,,,11.87,3.04,5.929,370.4,99.87,,
1993-06-17,,,,,11.66,3.02,5.926,371.2,99.85,,
1993-06-18,,,,,12.24,2.91,5.937,371.95,99.96,,
1993-06-21,,,,,12.25,3.03,5.905,370.35,99.94,,
1993-06-22,,,,,11.65,2.98,5.886,368.95,99.96,,
1993-06-23,,,,,12.04,3.24,5.88,374.35,99.97,,
1993-06-24,,,,,12.25,3.02,5.854,375.2,99.95,,
1993-06-25,,,,,11.25,2.96,5.8100000000000005,376.7,99.88,,
1993-06-28,,,,,11.11,3.08,5.776,375.3,99.82,,
1993-06-29,,,,,11.29,3.0,5.761,376.75,99.83,,
1993-06-30,,,,,11.26,3.92,5.776,378.1,99.85,,
1993-07-01,,3.11,,,11.51,3.27,5.78,387.1,99.87,,
1993-07-02,,,,,11.33,2.96,5.744,388.0,99.92,,
1993-07-05,,,,,,2.96,5.748,388.0,99.91,,
1993-07-06,,,,,13.87,3.19,5.78,392.4,99.98,,
1993-07-07,,,,,13.05,3.39,5.7780000000000005,397.35,99.98,,
1993-07-08,,,,,12.24,3.09,5.752,394.9,99.91,,
1993-07-09,,,,,10.8,2.96,5.737,391.9,99.95,,
1993-07-12,,,,,10.85,3.12,5.729,394.1,99.94,,
1993-07-13,,,,,11.02,2.99,5.744,394.1,99.93,,
1993-07-14,,,,,10.78,2.9699999999999998,5.7059999999999995,391.0,99.89,,
1993-07-15,,,,,10.6,3.13,5.7059999999999995,394.25,99.93,,
1993-07-16,,,,,10.96,2.9699999999999998,5.687,393.85,99.97,,
1993-07-19,,,,,11.46,3.13,5.689,395.0,99.95,,
1993-07-20,,,,,11.05,3.08,5.732,392.0,99.95,,
1993-07-21,,,,,11.97,3.36,5.8309999999999995,391.2,99.97,,
1993-07-22,,,,,11.69,3.12,5.888,390.65,100.01,,
1993-07-23,,,,,11.32,2.99,5.931,390.5,100.02,,
1993-07-26,,,,,11.32,3.11,5.899,393.3,100.0,,
1993-07-27,,,,,11.34,3.01,5.895,394.0,100.01,,
1993-07-28,,,,,11.37,2.98,5.875,393.5,100.0,,
1993-07-29,,,,,11.25,3.04,5.784,394.6,99.97,,
1993-07-30,,,,,11.73,3.07,5.807,407.3,99.97,,
1993-08-02,,2.87,,,11.47,3.26,5.8309999999999995,404.0,99.93,,
1993-08-03,,,,,11.49,3.06,5.807,403.2,99.91,,
1993-08-04,,,,,11.71,3.14,5.871,402.4,99.92,,
1993-08-05,,,,,12.03,3.05,5.843,376.8,99.92,,
1993-08-06,,,,,12.33,2.96,5.834,376.0,99.91,,
1993-08-09,,,,,12.39,3.04,5.796,383.75,99.87,,
1993-08-10,,,,,12.31,2.96,5.805,381.0,99.9,,
1993-08-11,,,,,12.07,2.92,5.771,377.0,99.88,,
1993-08-12,,,,,12.38,2.9699999999999998,5.767,367.95,99.89,,
1993-08-13,,,,,12.19,3.0,5.713,369.9,99.85,,
1993-08-16,,,,,12.01,3.34,5.679,374.4,99.76,,
1993-08-17,,,,,11.59,3.1,5.704,372.2,99.76,,
1993-08-18,,,,,11.52,3.02,5.675,374.2,99.69,,
1993-08-19,,,,,11.63,3.02,5.614,373.0,99.7,,
1993-08-20,,,,,11.62,2.95,5.617,373.7,99.69,,
1993-08-23,,,,,12.15,3.01,5.605,374.4,99.7,,
1993-08-24,,,,,11.8,2.95,5.5440000000000005,372.0,99.64,,
1993-08-25,,,,,12.1,3.03,5.487,371.75,99.63,,
1993-08-26,,,,,12.14,3.06,5.426,369.0,99.56,,
1993-08-27,,,,,11.91,2.99,5.49,369.0,99.6,,
1993-08-30,,,,,11.74,3.11,5.442,372.8,99.57,,
1993-08-31,,,,,11.85,3.19,5.448,372.1,99.56,,
1993-09-01,,4.15,,,11.48,3.25,5.447,370.5,99.55,,
1993-09-02,,,,,11.87,3.03,5.405,364.25,99.57,,
1993-09-03,,,,,11.16,2.94,5.296,365.35,99.49,,
1993-09-06,,,,,,2.94,5.292,364.65,99.48,,
1993-09-07,,,,,12.9,3.11,5.27,350.95,99.47,,
1993-09-08,,,,,13.24,3.02,5.228,351.5,99.5,,
1993-09-09,,,,,12.67,2.99,5.346,354.25,99.51,,
1993-09-10,,,,,11.7,2.94,5.281,350.0,99.46,,
1993-09-13,,,,,12.16,3.05,5.273,347.7,99.46,,
1993-09-14,,,,,13.15,3.0,5.388,345.2,99.5,,
1993-09-15,,,,,12.7,3.38,5.365,348.75,99.47,,
1993-09-16,,,,,13.36,3.1,5.385,352.9,99.52,,
1993-09-17,,,,,13.39,2.99,5.375,351.05,99.53,,
1993-09-20,,,,,14.6,3.38,5.436,354.5,99.6,,
1993-09-21,,,,,17.3,3.23,5.452,364.3,99.67,,
1993-09-22,,,,,13.75,3.14,5.423,354.5,99.64,,
1993-09-23,,,,,13.36,3.06,5.427,358.3,99.64,,
1993-09-24,,,,,12.47,2.99,5.391,358.3,99.64,,
1993-09-27,,,,,12.49,3.16,5.288,354.5,99.55,,
1993-09-28,,,,,12.19,3.08,5.294,356.0,99.53,,
1993-09-29,,,,,12.63,3.1,5.354,352.5,99.58,,
1993-09-30,,,,,12.99,3.99,5.382,355.4,99.65,,
1993-10-01,,4.42,,,11.83,3.19,5.339,355.5,99.6,,
1993-10-04,,,,,12.85,3.11,5.329,353.05,99.6,,
1993-10-05,,,,,12.97,3.04,5.337,353.3,99.6,,
1993-10-06,,,,,12.68,2.98,5.319,355.8,99.61,,
1993-10-07,,,,,13.14,2.95,5.321,358.1,99.63,,
1993-10-08,,,,,12.04,2.87,5.256,358.95,99.57,,
1993-10-11,,,,,12.26,2.87,,360.7,99.57,,
1993-10-12,,,,,12.41,3.07,5.264,367.0,99.57,,
1993-10-13,,,,,11.38,2.85,5.27,367.0,99.59,,
1993-10-14,,,,,11.0,2.99,5.214,365.5,99.54,,
1993-10-15,,,,,10.87,2.9699999999999998,5.165,365.05,99.5,,
1993-10-18,,,,,11.33,3.03,5.249,368.51,99.55,,
1993-10-19,,,,,11.61,2.94,5.249,369.0,99.58,,
1993-10-20,,,,,11.32,2.91,5.239,372.6,99.59,,
1993-10-21,,,,,11.2,2.94,5.332,370.1,99.65,,
1993-10-22,,,,,11.48,2.95,5.398,368.5,99.71,,
1993-10-25,,,,,11.83,3.17,5.425,369.8,99.72,,
1993-10-26,,,,,11.83,3.03,5.396,368.75,99.74,,
1993-10-27,,,,,12.01,2.82,5.435,369.75,99.75,,
1993-10-28,,,,,11.88,3.04,5.376,369.6,99.72,,
1993-10-29,,,,,11.46,3.03,5.427,369.5,99.73,,
1993-11-01,,5.49,,,11.78,3.15,5.556,369.25,99.75,,
1993-11-02,,,,,11.74,3.02,5.606,363.2,99.77,,
1993-11-03,,,,,13.26,2.98,5.6370000000000005,368.25,99.86,,
1993-11-04,,,,,14.68,2.99,5.688,372.25,99.96,,
1993-11-05,,,,,14.97,2.95,5.727,377.2,99.94,,
1993-11-08,,,,,14.31,3.04,5.643,375.35,99.92,,
1993-11-09,,,,,13.94,2.95,5.62,376.5,99.94,,
1993-11-10,,,,,13.72,2.91,5.689,377.15,99.91,,
1993-11-11,,,,,13.88,2.91,,376.5,99.91,,
1993-11-12,,,,,13.33,3.03,5.65,373.5,99.87,,
1993-11-15,,,,,14.46,3.23,5.645,375.5,99.9,,
1993-11-16,,,,,15.11,3.02,5.626,374.6,99.87,,
1993-11-17,,,,,15.57,2.99,5.629,376.7,99.88,,
1993-11-18,,,,,14.65,2.99,5.71,376.2,99.93,,
1993-11-19,,,,,15.03,2.94,5.834,377.9,99.99,,
1993-11-22,,,,,15.9,3.05,5.889,379.2,100.03,,
1993-11-23,,,,,14.27,2.94,5.795,377.85,99.97,,
1993-11-24,,,,,13.51,3.03,5.814,376.25,99.96,,
1993-11-25,,,,,,3.03,5.817,377.85,99.97,,
1993-11-26,,,,,13.77,3.09,5.74,377.25,99.96,,
1993-11-29,,,,,14.12,3.12,5.74,370.35,99.95,,
1993-11-30,,,,,13.76,3.16,5.819,370.7,100.0,,
1993-12-01,,6.02,,,13.83,3.07,5.774,376.3,99.98,,
1993-12-02,,,,,13.51,3.04,5.795,374.15,99.96,,
1993-12-03,,,,,12.69,2.96,5.753,376.85,99.93,,
1993-12-06,,,,,12.84,2.9699999999999998,5.687,376.4,99.86,,
1993-12-07,,,,,12.41,2.67,5.6850000000000005,377.7,99.84,,
1993-12-08,,,,,12.46,2.87,5.67,384.0,99.86,,
1993-12-09,,,,,12.43,2.94,5.655,382.75,99.88,,
1993-12-10,,,,,12.6,2.9,5.736,383.7,99.9,,
1993-12-13,,,,,10.98,2.96,5.761,386.85,99.91,,
1993-12-14,,,,,11.13,2.95,5.8149999999999995,387.1,99.98,,
1993-12-15,,,,,11.03,3.06,5.796,387.5,100.01,,
1993-12-16,,,,,10.9,3.03,5.813,386.1,99.99,,
1993-12-17,,,,,11.08,2.94,5.764,387.6,99.96,,
1993-12-20,,,,,10.75,3.03,5.806,389.5,99.99,,
1993-12-21,,,,,10.08,2.9699999999999998,5.8149999999999995,387.7,100.0,,
1993-12-22,,,,,9.31,3.08,5.708,386.4,99.94,,
1993-12-23,,,,,9.48,3.05,5.691,386.3,99.91,,
1993-12-24,,,,,,2.9699999999999998,5.691,386.85,99.92,,
1993-12-27,,,,,9.7,3.11,5.6850000000000005,388.1,99.91,,
1993-12-28,,,,,9.82,2.98,5.679,387.45,99.92,,
1993-12-29,,,,,10.46,2.85,5.696,390.4,99.95,,
1993-12-30,,,,,10.69,2.82,5.789,390.9,100.03,,
1993-12-31,,,,,11.66,2.85,5.7940000000000005,390.7,100.06,,
1994-01-03,,4.35,,,12.57,3.15,5.908,394.0,100.22,,
1994-01-04,,,,,11.91,3.03,5.828,393.85,100.19,,
1994-01-05,,,,,10.94,3.46,5.869,391.2,100.2,,
1994-01-06,,,,,11.27,3.08,5.803,388.9,100.19,,
1994-01-07,,,,,10.96,2.96,5.651,387.1,100.1,,
1994-01-10,,,,,10.74,3.02,5.647,384.6,100.05,,
1994-01-11,,,,,11.29,2.9699999999999998,5.621,388.5,100.07,,
1994-01-12,,,,,11.65,2.93,5.568,386.4,100.04,,
1994-01-13,,,,,12.08,2.94,5.679,390.0,100.1,,
1994-01-14,,,,,11.15,2.95,5.726,390.0,100.11,,
1994-01-17,,,,,11.88,2.95,5.745,391.7,100.12,,
1994-01-18,,,,,11.63,3.9699999999999998,5.691,393.3,100.09,,
1994-01-19,,,,,11.76,3.2,5.713,392.6,100.1,,
1994-01-20,,,,,11.16,2.9699999999999998,5.666,387.8,100.08,,
1994-01-21,,,,,11.09,2.91,5.681,382.0,100.1,,
1994-01-24,,,,,11.6,3.04,5.702,381.6,100.14,,
1994-01-25,,,,,11.38,3.04,5.743,381.9,100.16,,
1994-01-26,,,,,11.17,3.04,5.715,384.5,100.13,,
1994-01-27,,,,,10.3,3.0,5.674,377.0,100.07,,
1994-01-28,,,,,9.94,2.98,5.634,377.3,100.02,,
1994-01-31,,,,,10.63,3.68,5.642,381.9,100.0,,
1994-02-01,,3.9,,,10.65,3.25,5.739,384.5,100.04,,
1994-02-02,,,,,10.61,3.31,5.709,384.9,100.01,,
1994-02-03,,,,,10.75,3.12,5.773,387.3,100.05,,
1994-02-04,,,,,15.25,3.19,5.871,386.5,100.23,,
1994-02-07,,,,,13.96,3.31,5.932,379.6,100.23,,
1994-02-08,,,,,13.66,3.24,5.983,380.75,100.26,,
1994-02-09,,,,,13.3,3.15,5.923,384.2,100.23,,
1994-02-10,,,,,14.24,3.16,5.927,382.75,100.27,,
1994-02-11,,,,,14.46,3.14,5.879,381.8,100.24,,
1994-02-14,,,,,14.28,3.35,5.89,384.25,100.2,,
1994-02-15,,,,,13.4,3.49,5.875,384.2,100.17,,
1994-02-16,,,,,13.13,3.34,5.892,383.8,100.16,,
1994-02-17,,,,,13.79,3.3,5.992,383.5,100.22,,
1994-02-18,,,,,14.7,3.21,6.086,380.3,100.27,,
1994-02-21,,,,,,3.21,6.118,380.45,100.3,,
1994-02-22,,,,,13.52,3.33,6.052,378.9,100.24,,
1994-02-23,,,,,13.91,3.25,6.129,378.75,100.28,,
1994-02-24,,,,,15.96,3.25,6.212,377.45,100.38,,
1994-02-25,,,,,14.8,3.23,6.195,379.3,100.34,,
1994-02-28,,,,,14.87,3.49,6.129,381.75,100.3,,
1994-03-01,,6.18,,,15.83,3.31,6.28,378.75,100.38,,
1994-03-02,,,,,16.08,3.24,6.254,378.1,100.37,,
1994-03-03,,,,,16.36,3.26,6.337,377.85,100.41,,
1994-03-04,,,,,16.0,3.25,6.365,377.2,100.43,,
1994-03-07,,,,,14.26,3.29,6.317,376.4,100.38,,
1994-03-08,,,,,16.23,3.24,6.385,377.0,100.4,,
1994-03-09,,,,,14.41,3.22,6.352,379.5,100.39,,
1994-03-10,,,,,16.55,3.22,6.494,386.8,100.45,,
1994-03-11,,,,,14.87,3.17,6.452,385.5,100.4,,
1994-03-14,,,,,16.61,3.3,6.516,387.4,100.41,,
1994-03-15,,,,,14.78,3.25,6.448,387.1,100.41,,
1994-03-16,,,,,14.51,3.05,6.364,385.3,100.35,,
1994-03-17,,,,,12.76,3.24,6.401,382.7,100.33,,
1994-03-18,,,,,13.32,3.22,6.497,387.3,100.37,,
1994-03-21,,,,,14.34,3.36,6.566,388.5,100.43,,
1994-03-22,,,,,13.39,3.44,6.431,389.5,100.38,,
1994-03-23,,,,,12.31,3.4699999999999998,6.4879999999999995,387.0,100.38,,
1994-03-24,,,,,13.43,3.49,6.553,391.7,100.46,,
1994-03-25,,,,,13.67,3.5300000000000002,6.634,391.4,100.51,,
1994-03-28,,,,,14.9,3.5300000000000002,6.617,388.3,100.51,,
1994-03-29,,,,,16.49,3.45,6.721,386.2,100.61,,
1994-03-30,,,,,18.59,3.36,6.767,386.4,100.71,,
1994-03-31,,,,,20.45,4.18,6.7379999999999995,391.0,100.71,,
1994-04-01,,,,,,3.64,6.9399999999999995,391.0,100.75,,
1994-04-04,,5.15,,,23.87,3.62,7.14,387.2,100.98,,
1994-04-05,,,,,18.13,3.6,6.936,384.8,100.82,,
1994-04-06,,,,,17.38,3.48,6.908,385.4,100.83,,
1994-04-07,,,,,16.98,3.46,6.867,384.2,100.78,,
1994-04-08,,,,,16.92,3.36,6.923,384.8,100.84,,
1994-04-11,,,,,16.61,3.41,6.902,378.2,100.79,,
1994-04-12,,,,,16.42,3.24,6.875,379.15,100.79,,
1994-04-13,,,,,17.02,3.43,6.921,378.6,100.83,,
1994-04-14,,,,,16.27,3.49,6.959,379.1,100.85,,
1994-04-15,,,,,15.98,3.51,6.957,378.2,100.86,,
1994-04-18,,,,,17.22,3.7,7.138,377.3,100.97,,
1994-04-19,,,,,16.93,3.71,7.084,372.1,100.94,,
1994-04-20,,,,,17.01,3.71,7.03,373.0,100.93,,
1994-04-21,,,,,14.93,3.7,6.897,373.8,100.8,,
1994-04-22,,,,,14.94,3.7,6.933,371.5,100.82,,
1994-04-25,,,,,14.26,3.7800000000000002,6.866,374.0,100.72,,
1994-04-26,,,,,13.8,3.42,6.822,375.5,100.71,,
1994-04-27,,,,,,3.15,6.827,376.0,100.69,,
1994-04-28,,,,,14.51,3.66,6.987,375.9,100.8,,
1994-04-29,,,,,13.77,3.73,7.042,377.05,100.79,,
1994-05-02,,5.11,,,14.11,3.86,7.09,376.7,100.78,,
1994-05-03,,,,,13.81,3.81,7.114,376.1,100.79,,
1994-05-04,,,,,14.29,3.7800000000000002,7.116,377.1,100.84,,
1994-05-05,,,,,14.56,3.77,7.114,374.1,100.85,,
1994-05-06,,,,,15.08,3.7800000000000002,7.348,384.0,100.97,,
1994-05-09,,,,,16.16,3.77,7.48,381.5,101.06,,
1994-05-10,,,,,15.19,3.58,7.319,379.3,101.0,,
1994-05-11,,,,,15.55,3.42,7.441,382.2,101.12,,
1994-05-12,,,,,15.46,3.7800000000000002,7.352,380.3,101.06,,
1994-05-13,,,,,14.54,3.84,7.279,381.0,101.05,,
1994-05-16,,,,,14.67,4.29,7.23,383.4,101.03,,
1994-05-17,,,,,14.08,4.27,7.042,384.5,100.9,,
1994-05-18,,,,,12.55,4.26,7.016,382.2,100.85,,
1994-05-19,,,,,12.33,4.23,6.953,381.5,100.81,,
1994-05-20,,,,,12.79,4.21,7.02,384.25,100.86,,
1994-05-23,,,,,13.49,4.28,7.185,389.6,100.94,,
1994-05-24,,,,,12.73,4.19,7.165,388.3,100.93,,
1994-05-25,,,,,12.43,4.24,7.108,386.6,100.91,,
1994-05-26,,,,,12.5,4.23,7.097,385.25,100.91,,
1994-05-27,,,,,12.49,4.19,7.114,386.0,100.91,,
1994-05-30,,,,,,4.19,7.116,385.5,100.91,,
1994-05-31,,,,,13.03,4.6,7.147,387.3,100.94,,
1994-06-01,,4.91,,,12.72,4.33,7.118,383.8,100.91,,
1994-06-02,,,,,12.73,4.25,7.054,384.6,100.9,,
1994-06-03,,,,,12.19,4.16,6.9879999999999995,380.9,100.85,,
1994-06-06,,,,,13.03,4.17,6.908,380.9,100.83,,
1994-06-07,,,,,13.05,4.03,6.9399999999999995,381.45,100.84,,
1994-06-08,,,,,13.32,4.0,6.953,382.1,100.86,,
1994-06-09,,,,,13.21,4.17,6.96,383.3,100.85,,
1994-06-10,,,,,12.69,4.18,7.016,384.1,100.85,,
1994-06-13,,,,,11.92,4.24,7.065,383.7,100.85,,
1994-06-14,,,,,11.6,4.23,6.994,384.5,100.78,,
1994-06-15,,,,,11.52,4.3,7.089,387.2,100.83,,
1994-06-16,,,,,11.22,4.26,7.036,386.0,100.82,,
1994-06-17,,,,,12.31,4.17,7.124,388.25,100.87,,
1994-06-20,,,,,13.96,4.24,7.161,389.4,100.89,,
1994-06-21,,,,,14.7,4.14,7.204,394.55,100.92,,
1994-06-22,,,,,14.02,4.18,7.108,390.1,100.88,,
1994-06-23,,,,,14.12,4.18,7.081,389.75,100.9,,
1994-06-24,,,,,16.72,4.17,7.206,391.6,101.01,,
1994-06-27,,,,,15.53,4.29,7.165,385.1,100.92,,
1994-06-28,,,,,15.04,4.21,7.232,386.7,100.96,,
1994-06-29,,,,,14.42,4.15,7.228,385.1,100.92,,
1994-06-30,,,,,14.97,5.96,7.32,386.3,100.99,,
1994-07-01,,4.31,,,14.36,3.82,7.322,387.2,100.97,,
1994-07-04,,,,,,3.82,7.324,387.2,100.98,,
1994-07-05,,,,,14.92,4.37,7.297,386.3,100.95,,
1994-07-06,,,,,14.7,5.02,7.286,384.1,100.94,,
1994-07-07,,,,,14.01,4.36,7.3,385.2,100.91,,
1994-07-08,,,,,13.26,4.32,7.415,383.5,100.93,,
1994-07-11,,,,,13.83,4.31,7.461,386.2,100.92,,
1994-07-12,,,,,13.4,4.23,7.418,385.8,100.88,,
1994-07-13,,,,,12.42,4.22,7.392,383.7,100.88,,
1994-07-14,,,,,11.64,4.22,7.232,384.2,100.79,,
1994-07-15,,,,,11.28,4.22,7.248,386.3,100.78,,
1994-07-18,,,,,11.44,4.23,7.185,386.1,100.75,,
1994-07-19,,,,,11.65,4.19,7.138,387.0,100.78,,
1994-07-20,,,,,11.7,4.78,7.223,385.6,100.83,,
1994-07-21,,,,,11.65,4.3,7.25,386.8,100.83,,
1994-07-22,,,,,11.22,4.26,7.277,385.3,100.85,,
1994-07-25,,,,,11.46,4.32,7.243,385.25,100.83,,
1994-07-26,,,,,11.66,4.26,7.259,386.5,100.84,,
1994-07-27,,,,,11.93,4.28,7.34,388.0,100.86,,
1994-07-28,,,,,12.03,4.3,7.279,388.1,100.84,,
1994-07-29,,,,,11.13,4.29,7.111,383.6,100.74,,
1994-08-01,,4.95,,,11.17,4.34,7.108,384.0,100.71,,
1994-08-02,,,,,11.27,4.21,7.102,379.4,100.71,,
1994-08-03,,,,,11.35,4.25,7.077,378.2,100.7,,
1994-08-04,,,,,12.18,4.28,7.108,378.2,100.74,,
1994-08-05,,,,,12.34,4.28,7.272,378.5,100.82,,
1994-08-08,,,,,12.41,4.3,7.281,377.75,100.81,,
1994-08-09,,,,,12.54,4.23,7.304,378.3,100.83,,
1994-08-10,,,,,11.91,4.19,7.295,377.9,100.81,,
1994-08-11,,,,,12.13,4.22,7.355,377.75,100.85,,
1994-08-12,,,,,11.09,4.22,7.29,376.8,100.77,,
1994-08-15,,,,,12.06,4.5,7.299,377.1,100.78,,
1994-08-16,,,,,11.39,4.35,7.148,376.4,100.72,,
1994-08-17,,,,,11.54,4.72,7.174,377.8,100.71,,
1994-08-18,,,,,12.07,4.7,7.274,381.4,100.75,,
1994-08-19,,,,,12.83,4.64,7.256,382.4,100.74,,
1994-08-22,,,,,12.62,4.6899999999999995,7.319,382.3,100.75,,
1994-08-23,,,,,11.75,4.64,7.285,382.1,100.74,,
1994-08-24,,,,,11.57,4.64,7.205,384.1,100.67,,
1994-08-25,,,,,12.02,4.75,7.272,383.7,100.73,,
1994-08-26,,,,,12.19,4.71,7.227,383.7,100.68,,
1994-08-29,,,,,11.82,4.78,7.229,387.4,100.68,,
1994-08-30,,,,,11.23,4.67,7.196,386.9,100.65,,
1994-08-31,,,,,11.97,4.7,7.173,386.6,100.66,,
1994-09-01,,4.99,,,11.86,4.76,7.169,387.3,100.68,,
1994-09-02,,,,,11.4,4.72,7.198,387.4,100.69,,
1994-09-05,,,,,,4.72,7.195,387.35,100.69,,
1994-09-06,,,,,11.69,4.8100000000000005,7.255,388.3,100.7,,
1994-09-07,,,,,11.81,4.74,7.28,390.5,100.73,,
1994-09-08,,,,,11.86,4.72,7.28,392.0,100.73,,
1994-09-09,,,,,13.12,4.68,7.431,392.1,100.81,,
1994-09-12,,,,,14.01,4.73,7.452,391.2,100.82,,
1994-09-13,,,,,13.77,4.64,7.415,390.9,100.81,,
1994-09-14,,,,,13.09,4.78,7.397,390.7,100.76,,
1994-09-15,,,,,11.88,4.79,7.331,388.5,100.7,,
1994-09-16,,,,,12.8,4.68,7.499,390.2,100.77,,
1994-09-19,,,,,13.06,4.71,7.4879999999999995,390.2,100.78,,
1994-09-20,,,,,14.45,4.7,7.511,393.8,100.85,,
1994-09-21,,,,,14.49,4.87,7.566,394.4,100.87,,
1994-09-22,,,,,13.89,4.78,7.545,395.8,100.87,,
1994-09-23,,,,,14.53,4.71,7.562,396.5,100.89,,
1994-09-26,,,,,14.56,4.78,7.559,396.25,100.89,,
1994-09-27,,,,,14.13,4.29,7.601,398.2,100.9,,
1994-09-28,,,,,13.25,4.61,7.576,395.9,100.86,,
1994-09-29,,,,,13.97,4.77,7.617,396.0,100.92,,
1994-09-30,,,,,14.28,5.44,7.603,394.25,100.9,,
1994-10-03,,5.32,,,15.44,4.83,7.657,396.0,100.94,,
1994-10-04,,,,,16.66,4.78,7.683,393.0,101.03,,
1994-10-05,,,,,15.92,4.77,7.7620000000000005,393.0,101.06,,
1994-10-06,,,,,16.24,4.77,7.769,392.25,101.07,,
1994-10-07,,,,,14.92,4.57,7.6899999999999995,393.25,101.04,,
1994-10-10,,,,,14.72,4.57,7.692,391.75,100.99,,
1994-10-11,,,,,13.55,4.71,7.648,388.25,100.89,,
1994-10-12,,,,,14.51,4.5600000000000005,7.697,388.2,100.9,,
1994-10-13,,,,,14.9,4.71,7.643,386.7,100.84,,
1994-10-14,,,,,13.32,4.71,7.5969999999999995,387.75,100.79,,
1994-10-17,,,,,14.76,4.78,7.602,389.5,100.78,,
1994-10-18,,,,,14.59,4.71,7.641,390.25,100.79,,
1994-10-19,,,,,15.13,4.6899999999999995,7.6690000000000005,391.25,100.77,,
1994-10-20,,,,,15.99,4.7,7.796,391.75,100.84,,
1994-10-21,,,,,15.91,4.68,7.785,391.0,100.86,,
1994-10-24,,,,,16.97,4.72,7.849,390.0,100.92,,
1994-10-25,,,,,16.13,4.67,7.856,389.75,100.91,,
1994-10-26,,,,,15.7,4.88,7.885,389.25,100.9,,
1994-10-27,,,,,15.67,4.77,7.873,389.0,100.85,,
1994-10-28,,,,,14.56,4.76,7.793,388.0,100.77,,
1994-10-31,,,,,14.56,4.9,7.807,384.5,100.76,,
1994-11-01,,5.2,,,14.84,4.76,7.902,384.6,100.83,,
1994-11-02,,,,,15.34,4.67,7.953,384.5,100.87,,
1994-11-03,,,,,15.58,4.71,7.955,384.0,100.91,,
1994-11-04,,,,,16.75,4.66,8.023,383.9,100.98,,
1994-11-07,,,,,17.37,4.6899999999999995,8.03,383.0,100.97,,
1994-11-08,,,,,16.3,4.51,7.982,384.1,100.91,,
1994-11-09,,,,,16.42,5.28,7.965,384.0,100.93,,
1994-11-10,,,,,16.0,4.99,7.983,385.4,100.98,,
1994-11-11,,,,,16.5,4.99,7.99,385.5,100.99,,
1994-11-14,,,,,16.68,5.48,7.918,385.1,100.96,,
1994-11-15,,,,,16.66,5.59,7.916,387.1,100.99,,
1994-11-16,,,,,15.56,5.53,7.964,386.5,101.02,,
1994-11-17,,,,,15.91,5.51,8.01,386.5,101.07,,
1994-11-18,,,,,16.0,5.43,8.008,384.7,101.1,,
1994-11-21,,,,,16.13,5.49,8.01,383.8,101.14,,
1994-11-22,,,,,17.24,5.43,7.904,384.15,101.21,,
1994-11-23,,,,,18.41,6.0,7.8149999999999995,385.3,101.15,,
1994-11-24,,,,,,6.0,7.8100000000000005,384.8,101.16,,
1994-11-25,,,,,17.44,6.03,7.792,385.2,101.15,,
1994-11-28,,,,,16.83,5.67,7.879,383.1,101.15,,
1994-11-29,,,,,16.15,5.54,7.931,383.0,101.17,,
1994-11-30,,,,,15.95,5.66,7.906,381.4,101.16,,
1994-12-01,,5.38,,,16.69,5.49,7.924,380.25,101.24,,
1994-12-02,,,,,16.55,5.42,7.803,376.5,101.16,,
1994-12-05,,,,,16.1,5.4,7.828,376.5,101.17,,
1994-12-06,,,,,16.05,5.07,7.732,376.5,101.14,,
1994-12-07,,,,,16.28,6.09,7.798,376.8,101.19,,
1994-12-08,,,,,18.15,5.53,7.796,377.4,101.26,,
1994-12-09,,,,,16.04,5.48,7.789,378.0,101.23,,
1994-12-12,,,,,15.46,5.52,7.859,377.75,101.23,,
1994-12-13,,,,,14.48,5.41,7.82,378.75,101.22,,
1994-12-14,,,,,13.03,5.46,7.8,379.3,101.15,,
1994-12-15,,,,,12.87,5.61,7.802,380.0,101.16,,
1994-12-16,,,,,12.79,5.34,7.802,379.2,101.12,,
1994-12-19,,,,,13.02,5.27,7.806,380.1,101.14,,
1994-12-20,,,,,12.98,5.43,7.8,382.35,101.21,,
1994-12-21,,,,,12.05,6.5600000000000005,7.797,381.9,101.19,,
1994-12-22,,,,,12.42,5.8,7.836,381.4,101.31,,
1994-12-23,,,,,11.82,5.31,7.829,380.8,101.3,,
1994-12-26,,,,,,5.31,7.834,381.5,101.32,,
1994-12-27,,,,,12.07,5.6,7.758,381.5,101.33,,
1994-12-28,,,,,12.81,5.48,7.792,383.75,101.34,,
1994-12-29,,,,,12.86,5.49,7.797,382.9,101.29,,
1994-12-30,,,,,13.2,4.9399999999999995,7.822,383.2,101.32,,
1995-01-02,,,,,,4.9399999999999995,7.8309999999999995,383.0,101.34,,
1995-01-03,,3.66,,,14.25,5.98,7.875,379.85,101.38,,
