ticker,LF98TRUU Index,SPX Index,NG1 COMB Comdty,CCMP Index,XAU Curncy,CL1 COMB Comdty,HG1 COMB Comdty,INDU Index,SXXP Index,SHCOMP Index,LBUSTRUU Index
field,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
date,,,,,,,,,,,
2001-08-02,546.46,1220.75,3.192,2087.38,268.05,27.71,68.15,10551.18,317.92,1957.023,982.19
2001-08-03,546.71,1214.35,2.971,2066.33,268.55,27.62,67.7,10512.78,315.16,1958.692,981.47
2001-08-06,548.2,1200.48,3.027,2034.26,267.75,27.74,67.1,10401.31,314.87,1882.126,982.32
2001-08-07,548.46,1204.4,2.971,2027.79,267.65,27.94,66.9,10458.74,315.38,1903.932,982.5
2001-08-08,548.79,1183.53,3.036,1966.36,268.35,27.54,66.15,10293.5,311.48,1895.169,987.08
2001-08-09,548.8,1183.43,2.956,1963.32,274.15,27.64,66.65,10298.56,305.44,1924.59,985.99
2001-08-10,549.55,1190.16,3.04,1956.47,274.55,28.05,66.2,10416.25,303.19,1955.036,987.7
2001-08-13,549.36,1191.29,2.999,1982.25,275.95,27.82,65.7,10415.91,304.38,1955.1,988.95
2001-08-14,550.34,1186.73,3.094,1964.53,276.75,28.01,66.55,10412.17,308.22,1939.542,988.55
2001-08-15,550.41,1178.02,3.468,1918.89,275.85,27.56,65.85,10345.95,305.73,1947.359,987.55
2001-08-16,550.43,1181.66,3.367,1930.32,275.35,27.4,66.8,10392.52,302.28,1919.645,989.03
2001-08-17,550.5,1161.97,3.303,1867.01,279.25,26.68,68.6,10240.78,297.92,1924.003,992.25
2001-08-20,550.76,1171.41,3.187,1881.35,276.05,27.18,67.65,10320.07,298.01,1934.489,989.96
2001-08-21,550.86,1157.26,3.166,1831.3,275.05,27.91,67.15,10174.14,301.6,1938.871,991.11
2001-08-22,550.97,1165.31,2.848,1860.01,274.55,26.37,67.75,10276.9,300.5,1903.446,991.21
2001-08-23,550.09,1162.09,2.811,1842.97,275.55,26.63,68.45,10229.15,300.98,1902.99,992.75
2001-08-24,550.14,1184.93,2.706,1916.8,272.85,26.9,68.3,10423.17,305.61,1886.8,991.67
2001-08-27,550.54,1179.21,2.544,1912.41,272.75,26.67,69.45,10382.35,305.98,1827.25,991.35
2001-08-28,550.94,1161.51,2.415,1864.98,272.25,27.17,69.1,10222.03,303.17,1843.385,994.87
2001-08-29,550.76,1148.6,2.415,1843.17,273.75,27.05,69.55,10090.9,302.51,1847.536,997.68
2001-08-30,553.0,1129.03,2.395,1791.68,275.25,26.55,68.1,9919.58,296.61,1839.631,997.74
2001-08-31,551.76,1133.58,2.38,1805.43,274.4,27.2,67.85,9949.75,297.66,1834.138,997.19
2001-09-03,,,,,273.5,,,,294.71,1817.19,
2001-09-04,551.79,1132.94,2.359,1770.78,271.65,26.93,67.3,9997.49,299.69,1862.36,990.53
2001-09-05,551.74,1131.74,2.42,1759.01,272.05,26.95,67.1,10033.27,295.65,1868.27,991.65
2001-09-06,551.97,1106.4,2.44,1705.64,273.15,27.58,66.0,9840.84,288.57,1861.561,996.11
2001-09-07,552.19,1085.78,2.5,1687.7,273.15,28.03,65.2,9605.85,281.17,1808.844,998.55
2001-09-10,552.45,1092.54,2.392,1695.38,271.75,27.63,65.15,9605.51,278.82,1856.529,997.26
2001-09-11,,,2.418,,286.25,27.77,65.5,,261.5,1863.78,
2001-09-12,,,,,278.25,,,,266.37,1852.604,
2001-09-13,,,,,281.25,,,,268.68,1839.909,
2001-09-14,,,2.552,,285.55,29.53,66.1,,255.18,1818.382,1005.61
2001-09-17,,1038.77,2.3689999999999998,1579.55,289.45,28.81,65.05,8920.7,260.79,1784.608,1003.56
2001-09-18,,1032.74,2.225,1555.08,287.75,27.7,65.05,8903.4,258.35,1798.622,1000.49
2001-09-19,,1016.1,2.102,1527.8,290.5,26.72,64.85,8759.13,252.07,1822.695,1002.88
2001-09-20,,984.54,2.137,1470.93,288.65,26.59,64.75,8376.21,242.33,1818.419,1000.97
2001-09-21,523.22,965.8,2.103,1423.19,291.45,25.97,65.7,8235.81,235.9,1807.019,1002.47
2001-09-24,523.59,1003.45,1.9100000000000001,1499.4,289.25,22.01,65.3,8603.86,248.1,1794.961,1002.3
2001-09-25,523.78,1012.27,1.925,1501.64,289.75,21.81,64.75,8659.97,251.1,1793.884,1003.84
2001-09-26,524.13,1007.04,1.83,1464.04,293.25,22.38,65.35,8567.39,254.23,1767.814,1006.76
2001-09-27,523.37,1018.61,2.253,1460.71,291.95,22.74,65.65,8681.42,257.71,1764.932,1009.73
2001-09-28,514.68,1040.94,2.2439999999999998,1498.8,293.25,23.43,65.2,8847.56,266.29,1764.867,1008.81
2001-10-01,514.86,1038.55,2.208,1480.46,291.7,23.28,65.05,8836.83,259.89,,1010.18
2001-10-02,515.35,1051.33,2.268,1492.33,289.45,22.79,65.0,8950.59,261.61,,1012.6
2001-10-03,516.06,1072.28,2.32,1580.81,289.45,22.08,64.25,9123.78,263.37,,1014.02
2001-10-04,516.15,1069.63,2.414,1597.31,289.85,22.63,64.45,9060.88,271.67,,1014.08
2001-10-05,515.72,1071.38,2.227,1605.3,291.0,22.39,64.05,9119.77,270.51,,1014.26
2001-10-08,,1062.44,2.27,1605.95,291.9,22.45,64.35,9067.94,269.96,1726.533,
2001-10-09,516.67,1056.75,2.388,1570.19,288.0,22.48,64.15,9052.44,269.32,1744.64,1011.77
2001-10-10,516.28,1080.99,2.48,1626.26,284.85,22.53,64.0,9240.86,276.02,1686.612,1012.2
2001-10-11,516.26,1097.43,2.531,1701.47,281.25,23.34,64.15,9410.45,280.19,1638.326,1009.58
2001-10-12,520.86,1091.65,2.43,1703.4,284.45,22.5,64.05,9344.16,278.26,1691.326,1010.2
2001-10-15,521.71,1089.98,2.378,1696.31,281.45,22.29,63.95,9347.62,272.85,1687.28,1013.12
2001-10-16,520.74,1097.54,2.592,1722.07,281.35,22.0,64.4,9384.23,275.4,1655.902,1015.25
2001-10-17,519.81,1077.09,2.418,1646.34,282.45,21.81,63.9,9232.97,281.88,1643.066,1016.0
2001-10-18,519.99,1068.61,2.4859999999999998,1652.72,279.45,21.31,63.2,9163.22,277.26,1615.579,1016.43
2001-10-19,519.91,1073.48,2.681,1671.31,279.65,21.83,62.35,9204.11,273.11,1572.453,1015.01
2001-10-22,520.35,1089.9,2.807,1708.08,275.55,21.76,62.5,9377.03,276.67,1520.669,1015.36
2001-10-23,520.46,1084.78,2.681,1704.44,275.95,21.85,63.0,9340.08,283.73,1670.562,1014.69
2001-10-24,520.83,1085.2,2.981,1731.54,275.45,22.33,62.25,9345.62,284.23,1718.06,1017.47
2001-10-25,520.98,1100.09,2.9379999999999997,1775.47,277.25,22.01,62.6,9462.9,279.22,1676.499,1019.24
2001-10-26,522.96,1104.61,3.041,1768.96,277.35,22.03,63.5,9545.17,285.69,1677.878,1019.48
2001-10-29,524.33,1078.3,3.202,1699.52,279.28,22.15,63.1,9269.5,279.78,1700.477,1021.56
2001-10-30,525.84,1059.79,3.183,1667.41,280.5,21.87,63.75,9121.98,273.26,1682.769,1023.65
2001-10-31,527.41,1059.78,3.291,1690.2,279.65,21.18,62.5,9075.14,277.41,1689.17,1029.92
2001-11-01,527.64,1084.1,3.29,1746.3,279.65,20.39,62.05,9263.9,279.06,1707.754,1030.78
2001-11-02,527.52,1087.2,3.248,1745.73,279.95,20.18,61.4,9323.54,280.35,1691.351,1025.62
2001-11-05,528.02,1102.84,2.922,1793.65,278.95,20.02,61.6,9441.03,286.93,1679.572,1028.74
2001-11-06,528.22,1118.86,2.88,1835.08,280.25,19.92,61.6,9591.12,286.77,1671.278,1031.03
2001-11-07,528.54,1115.8,2.87,1837.53,280.75,20.09,60.6,9554.37,289.15,1594.05,1034.85
2001-11-08,528.52,1118.54,2.96,1827.77,276.75,21.17,61.5,9587.52,294.15,1605.871,1031.52
2001-11-09,531.62,1120.31,2.925,1828.48,277.45,22.22,64.1,9608.0,291.34,1630.359,1030.3
2001-11-12,,1118.33,2.733,1840.13,278.25,21.23,65.8,9554.37,285.04,1621.195,
2001-11-13,532.05,1139.09,2.798,1892.11,277.55,21.67,67.7,9750.95,294.61,1615.931,1028.59
2001-11-14,533.5,1141.21,2.676,1903.19,278.3,19.74,67.7,9823.61,294.09,1617.102,1024.14
2001-11-15,536.06,1142.24,2.551,1900.57,275.35,17.45,67.25,9872.39,294.9,1621.344,1015.06
2001-11-16,537.24,1138.65,2.637,1898.58,274.85,18.03,68.2,9866.99,296.91,1646.763,1009.19
2001-11-19,539.41,1151.06,2.791,1934.42,272.95,17.72,68.3,9976.46,299.74,1669.894,1015.89
2001-11-20,539.78,1142.66,2.852,1880.51,273.48,19.15,67.3,9901.38,296.24,1699.732,1011.85
2001-11-21,541.39,1137.03,2.8129999999999997,1875.05,273.15,18.96,67.7,9834.68,296.14,1705.664,1007.51
2001-11-22,,,,,272.85,,,,298.23,1715.813,
2001-11-23,541.56,1150.34,,1903.2,272.9,,,9959.71,296.74,1712.56,1005.87
2001-11-26,542.59,1157.42,2.6959999999999997,1941.23,273.15,18.69,68.3,9982.75,296.76,1705.885,1006.0
2001-11-27,543.16,1149.5,2.606,1935.97,273.45,19.48,70.35,9872.6,293.29,1722.589,1008.47
2001-11-28,543.85,1128.52,2.316,1887.97,274.35,19.22,70.5,9711.86,289.52,1735.0,1008.09
2001-11-29,547.19,1140.2,2.561,1933.26,274.05,18.62,71.3,9829.42,289.2,1732.296,1014.92
2001-11-30,546.65,1139.45,2.701,1930.58,274.4,19.44,72.2,9851.56,288.95,1747.993,1015.72
2001-12-03,547.06,1129.9,2.634,1904.9,277.25,20.09,70.4,9763.96,287.87,1762.562,1017.05
2001-12-04,547.33,1144.8,2.5629999999999997,1963.1,275.7,19.65,69.95,9893.84,291.42,1769.681,1019.77
2001-12-05,547.05,1170.35,2.491,2046.84,274.45,19.49,69.4,10114.29,299.81,1745.227,1010.1
2001-12-06,546.54,1167.1,2.565,2054.27,274.55,18.54,68.75,10099.14,300.62,1751.18,1006.03
2001-12-07,546.43,1158.31,2.568,2021.26,274.55,19.04,67.65,10049.46,298.07,1745.41,1000.68
2001-12-10,546.95,1139.93,2.747,1992.12,273.15,18.37,67.6,9921.45,293.58,1748.682,1001.97
2001-12-11,547.55,1136.76,2.803,2001.93,272.8,18.08,68.05,9888.37,293.65,1728.878,1004.62
2001-12-12,547.75,1137.07,2.719,2011.38,274.55,18.36,67.05,9894.81,290.5,1715.172,1008.84
2001-12-13,546.0,1119.38,2.7560000000000002,1946.51,274.45,18.12,67.0,9766.45,286.16,1688.013,1004.38
2001-12-14,545.8,1123.09,2.846,1953.17,278.45,19.23,67.1,9811.15,283.72,1675.514,1000.92
2001-12-17,543.65,1134.36,2.686,1987.45,278.15,19.22,67.4,9891.97,290.35,1665.938,997.83
2001-12-18,543.14,1142.92,2.657,2004.76,280.45,19.36,68.25,9998.39,290.24,1687.29,1002.55
2001-12-19,543.36,1149.56,2.616,1982.89,276.15,19.8,67.15,10070.49,287.69,1672.7,1006.26
2001-12-20,543.46,1139.93,2.686,1918.54,276.25,19.28,67.05,9985.18,286.07,1631.537,1005.67
2001-12-21,543.57,1144.89,2.895,1945.83,278.15,19.62,67.65,10035.34,291.39,1640.142,1005.3
2001-12-24,543.55,1144.65,,1944.48,278.05,,,10035.34,291.9,1606.104,1003.61
2001-12-25,,,,,278.75,,,,,1611.17,
2001-12-26,543.98,1149.37,2.911,1960.7,279.38,21.27,68.35,10088.14,,1633.643,1001.87
2001-12-27,544.3,1157.13,2.555,1976.42,277.05,20.9,67.6,10131.31,297.11,1627.923,1005.3
2001-12-28,544.86,1161.02,2.774,1987.26,276.55,20.41,67.75,10136.99,298.73,1639.484,1004.73
2001-12-31,544.42,1148.08,2.57,1950.4,278.95,19.84,65.9,10021.5,,1645.971,1009.27
2002-01-01,,,,,278.95,,,,,,
2002-01-02,544.72,1154.67,2.465,1979.25,278.75,21.01,65.8,10073.4,293.69,,1004.79
2002-01-03,544.92,1165.27,2.268,2044.27,278.45,20.37,66.4,10172.14,299.09,,1007.13
2002-01-04,546.24,1172.51,2.275,2059.38,278.95,21.62,67.45,10259.74,300.57,1611.393,1006.82
2002-01-07,548.24,1164.89,2.2720000000000002,2037.1,278.75,21.48,71.5,10197.05,297.77,1596.76,1012.11
2002-01-08,549.02,1160.71,2.281,2055.74,279.05,21.25,70.85,10150.55,295.36,1583.461,1012.14
2002-01-09,549.73,1155.14,2.228,2044.89,283.95,20.18,71.55,10094.09,295.24,1561.349,1013.06
2002-01-10,550.11,1156.55,2.185,2047.24,286.35,20.38,70.55,10067.86,292.6,1576.437,1017.9
2002-01-11,551.08,1145.6,2.204,2022.46,287.55,19.68,70.85,9987.53,294.61,1535.593,1022.05
2002-01-14,551.58,1138.41,2.25,1990.74,284.95,18.89,70.8,9891.42,288.17,1485.108,1022.19
2002-01-15,550.54,1146.19,2.291,2000.91,284.65,18.9,70.15,9924.15,290.92,1459.653,1023.3
2002-01-16,549.67,1127.57,2.394,1944.44,287.15,18.86,70.85,9712.27,287.93,1479.619,1022.52
2002-01-17,549.99,1138.88,2.254,1985.82,284.05,17.97,70.8,9850.04,291.26,1419.519,1018.3
2002-01-18,550.11,1127.58,2.2359999999999998,1930.34,283.55,18.0,69.85,9771.85,290.25,1415.438,1020.38
2002-01-21,,,,,282.55,,,,288.63,1366.968,
2002-01-22,550.4,1119.31,2.106,1882.57,282.0,18.34,70.25,9713.8,288.61,1358.691,1020.41
2002-01-23,550.28,1128.19,2.076,1922.38,279.25,19.5,70.85,9730.96,291.04,1444.965,1016.65
2002-01-24,551.28,1132.16,2.048,1942.58,278.98,19.7,71.55,9796.07,294.55,1456.404,1015.61
2002-01-25,551.44,1133.28,2.037,1937.7,279.45,19.99,71.15,9840.08,293.51,1451.484,1014.99
2002-01-28,551.77,1133.06,1.908,1943.91,278.65,20.05,70.05,9865.75,296.12,1359.549,1015.68
2002-01-29,551.72,1100.64,2.006,1892.99,281.85,19.58,69.9,9618.24,291.96,1392.775,1019.68
2002-01-30,549.39,1113.57,2.08,1913.44,281.9,19.08,69.7,9762.86,288.71,1396.605,1019.79
2002-01-31,548.21,1130.21,2.138,1934.03,282.55,19.48,73.35,9920.0,292.45,1491.665,1017.44
2002-02-01,548.4,1122.2,2.138,1911.24,286.25,20.38,73.65,9907.26,293.46,1485.77,1019.44
2002-02-04,548.69,1094.44,2.117,1855.53,289.9,20.07,72.85,9687.09,289.99,1511.327,1022.7
2002-02-05,547.2,1090.02,2.074,1838.52,297.55,20.07,73.25,9685.43,285.21,1518.28,1021.57
2002-02-06,547.23,1083.51,2.101,1812.71,297.0,19.78,72.9,9653.39,282.33,1485.802,1020.57
2002-02-07,545.75,1080.17,2.15,1782.11,301.15,19.64,73.7,9625.44,284.74,1515.394,1019.87
2002-02-08,545.86,1096.22,2.191,1818.88,303.75,20.26,73.35,9744.24,284.34,1506.615,1022.83
2002-02-11,545.68,1111.94,2.286,1846.66,299.75,21.41,72.75,9884.78,286.94,,1022.51
2002-02-12,545.68,1107.5,2.305,1834.21,300.25,20.73,73.25,9863.74,286.84,,1020.41
2002-02-13,545.76,1118.51,2.245,1859.16,299.25,21.18,75.15,9989.67,288.88,,1019.8
2002-02-14,545.29,1116.48,2.186,1843.37,300.0,21.23,74.45,10001.99,291.7,,1021.44
2002-02-15,545.91,1104.18,2.206,1805.2,297.85,21.5,73.4,9903.04,289.7,,1025.13
2002-02-18,,,,,297.75,,,,288.0,,
2002-02-19,543.62,1083.34,2.3970000000000002,1750.61,293.1,20.88,70.75,9745.14,282.65,,1024.68
2002-02-20,542.08,1097.98,2.385,1775.57,291.45,20.29,70.9,9941.17,280.85,,1024.73
2002-02-21,542.31,1080.95,2.425,1716.24,292.75,20.95,71.45,9834.68,283.65,,1025.45
2002-02-22,541.05,1089.84,2.449,1724.54,292.75,21.07,70.0,9968.15,280.89,,1027.1
2002-02-25,540.45,1109.44,2.307,1769.88,292.55,20.48,70.6,10145.71,284.86,1530.284,1026.62
2002-02-26,540.06,1109.38,2.388,1766.86,297.75,21.41,70.15,10115.26,286.87,1531.171,1024.42
2002-02-27,540.41,1109.89,2.427,1751.88,296.8,21.29,71.35,10127.58,290.87,1538.319,1028.61
2002-02-28,540.56,1106.73,2.357,1731.49,296.55,21.74,71.4,10106.13,289.84,1524.701,1027.3
2002-03-01,540.37,1131.78,2.359,1802.74,298.15,22.4,72.65,10368.86,292.94,1502.54,1022.98
2002-03-04,541.22,1153.84,2.488,1859.32,296.85,22.45,73.65,10586.82,298.64,1526.804,1022.45
2002-03-05,542.0,1146.14,2.467,1866.29,293.95,23.17,73.55,10433.41,297.35,1560.079,1022.86
2002-03-06,542.06,1162.77,2.566,1890.4,293.5,23.15,74.45,10574.29,297.71,1569.208,1021.94
2002-03-07,543.51,1157.54,2.7560000000000002,1881.63,289.55,23.71,74.25,10525.37,299.35,1613.001,1015.42
2002-03-08,543.47,1164.31,2.8,1929.67,289.75,23.84,74.7,10572.49,301.36,1640.256,1011.46
2002-03-11,546.34,1168.26,3.021,1929.49,290.7,24.31,74.05,10611.24,299.54,1664.094,1011.52
2002-03-12,547.18,1165.58,3.018,1897.12,293.85,24.2,73.6,10632.35,297.36,1643.692,1012.22
2002-03-13,548.61,1154.09,2.87,1862.03,293.35,24.16,73.55,10501.85,297.29,1623.432,1013.99
2002-03-14,549.18,1153.04,2.924,1854.14,291.25,24.56,74.0,10517.14,297.25,1665.151,1008.1
2002-03-15,550.35,1166.16,3.076,1868.3,290.05,24.51,74.6,10607.23,299.74,1620.976,1009.41
2002-03-18,550.54,1165.55,3.305,1877.06,292.57,25.11,76.0,10577.75,301.39,1623.884,1011.52
2002-03-19,552.14,1170.29,3.2560000000000002,1880.87,293.2,24.88,76.6,10635.25,302.28,1665.357,1011.15
2002-03-20,551.91,1151.85,3.111,1832.87,292.45,24.9,76.15,10501.57,299.45,1682.51,1008.42
2002-03-21,552.03,1153.59,3.431,1868.83,293.15,25.61,75.85,10479.84,298.67,1685.017,1009.05
2002-03-22,551.92,1148.7,3.326,1851.39,297.75,25.35,74.5,10427.67,300.32,1669.694,1008.46
2002-03-25,552.43,1131.87,3.457,1812.49,298.25,24.99,73.35,10281.67,298.25,1675.289,1008.43
2002-03-26,552.54,1138.49,3.472,1824.17,296.75,25.36,74.15,10353.36,298.77,1649.484,1011.73
2002-03-27,552.38,1144.58,3.29,1826.75,302.38,25.87,75.15,10426.91,299.52,1654.231,1012.5
2002-03-28,553.57,1147.39,3.283,1845.35,302.65,26.31,76.35,10403.94,303.04,1650.673,1010.21
2002-03-29,553.57,,,,302.65,,,,,1603.905,1010.21
2002-04-01,553.52,1146.55,3.531,1862.62,303.35,26.88,76.45,10362.7,,1608.506,1009.65
2002-04-02,553.73,1136.77,3.654,1804.4,305.85,27.71,76.35,10313.71,301.24,1582.883,1013.62
2002-04-03,554.07,1125.4,3.5060000000000002,1784.35,302.55,27.56,74.25,10198.29,300.79,1594.508,1017.18
2002-04-04,553.9,1126.34,3.333,1789.75,301.0,26.58,73.25,10235.17,298.0,1641.699,1017.28
2002-04-05,554.6,1122.73,3.275,1770.03,300.05,26.21,72.3,10271.64,298.0,1634.643,1020.26
2002-04-08,554.87,1125.29,3.327,1785.87,300.5,26.54,72.3,10249.08,294.29,1640.65,1019.31
2002-04-09,555.07,1117.8,3.201,1742.57,298.55,25.82,72.7,10208.67,294.64,1667.522,1020.57
2002-04-10,555.31,1130.46,3.184,1767.07,301.25,26.13,72.45,10381.73,297.11,1677.658,1020.47
2002-04-11,555.54,1103.69,3.103,1725.24,302.6,24.99,72.3,10176.08,292.32,1649.53,1021.04
2002-04-12,555.27,1111.01,3.125,1756.19,302.15,23.47,71.7,10190.82,293.8,1658.979,1022.86
2002-04-15,557.16,1102.55,3.43,1753.78,299.85,24.57,71.6,10093.67,295.78,1649.5,1025.27
2002-04-16,558.31,1128.37,3.294,1816.79,299.0,24.75,72.6,10301.32,300.36,1640.285,1024.27
2002-04-17,558.63,1126.07,3.477,1810.67,302.05,25.94,73.65,10220.78,300.25,1644.395,1023.4
2002-04-18,559.04,1124.47,3.485,1802.43,303.65,26.18,72.7,10205.28,298.26,1628.137,1024.46
2002-04-19,559.12,1125.17,3.527,1796.83,302.35,26.38,73.3,10257.11,298.54,1635.172,1025.24
2002-04-22,559.65,1107.83,3.596,1758.68,302.9,26.27,74.35,10136.43,296.55,1627.48,1026.15
2002-04-23,559.93,1100.96,3.591,1730.29,303.65,26.62,73.15,10089.24,295.65,1624.546,1025.93
2002-04-24,560.27,1093.14,3.419,1713.34,304.05,26.38,73.55,10030.43,294.43,1611.051,1029.42
2002-04-25,560.41,1091.48,3.295,1713.7,307.65,26.73,72.95,10035.06,291.42,1615.919,1029.69
2002-04-26,560.82,1076.32,3.319,1663.89,311.35,27.11,73.6,9910.72,289.88,1640.589,1030.85
2002-04-29,561.77,1065.46,3.561,1656.93,311.1,27.57,73.4,9819.87,288.99,1665.812,1029.42
2002-04-30,562.2,1076.92,3.795,1688.23,308.45,27.29,73.25,9946.22,290.64,1667.749,1029.8
2002-05-01,562.29,1086.46,3.735,1677.53,308.75,26.75,72.3,10059.63,,,1030.46
2002-05-02,562.29,1084.56,3.684,1644.82,307.85,26.24,73.0,10091.87,289.95,,1029.03
2002-05-03,562.13,1073.43,3.745,1613.03,311.95,26.62,71.9,10006.63,287.54,,1031.42
2002-05-06,562.41,1052.67,3.5949999999999998,1578.48,312.3,26.12,71.0,9808.04,286.92,,1031.44
2002-05-07,561.72,1049.49,3.673,1573.82,311.45,26.63,72.05,9836.55,283.86,,1031.86
2002-05-08,561.83,1088.85,3.746,1696.29,308.15,27.85,72.75,10141.83,289.97,1652.368,1026.33
2002-05-09,562.04,1073.01,3.719,1650.49,309.55,27.68,72.5,10037.42,289.0,1650.578,1028.16
2002-05-10,561.22,1054.99,3.749,1600.85,311.05,27.99,73.3,9939.92,285.84,1638.198,1031.03
2002-05-13,561.32,1074.56,3.783,1652.54,310.85,28.38,73.2,10109.66,288.02,1623.94,1027.63
2002-05-14,561.1,1097.28,3.855,1719.05,307.65,29.36,74.0,10298.14,291.78,1616.231,1024.38
2002-05-15,559.67,1091.07,3.64,1725.56,309.05,28.15,74.3,10243.68,292.89,1598.354,1025.96
2002-05-16,558.31,1098.23,3.609,1730.44,309.85,27.95,73.4,10289.21,291.62,1549.501,1029.29
2002-05-17,557.93,1106.59,3.598,1741.39,311.05,28.18,72.4,10353.08,289.26,1567.497,1026.76
2002-05-20,557.92,1091.88,3.49,1701.59,315.95,28.33,72.2,10229.5,287.58,1541.53,1029.66
2002-05-21,557.79,1079.88,3.395,1664.18,316.15,27.33,72.3,10105.71,287.48,1588.108,1032.08
2002-05-22,558.09,1086.02,3.459,1673.45,317.95,26.37,72.4,10157.88,283.35,1564.489,1034.22
2002-05-23,558.12,1097.08,3.438,1697.63,322.05,26.15,73.2,10216.08,283.98,1571.611,1032.74
2002-05-24,558.71,1083.82,3.347,1661.49,320.55,25.88,73.5,10104.26,284.28,1549.466,1033.26
2002-05-27,,,,,320.25,,,,284.4,1555.048,
2002-05-28,559.31,1074.55,3.2800000000000002,1652.17,324.25,25.27,75.35,9981.58,281.3,1558.524,1034.29
2002-05-29,559.49,1067.66,3.42,1624.39,325.05,25.76,74.75,9923.04,280.22,1524.806,1037.19
2002-05-30,559.18,1064.66,3.222,1631.92,325.05,24.67,75.2,9911.69,276.59,1523.522,1038.94
2002-05-31,559.3,1067.14,3.217,1615.73,326.55,25.31,76.4,9925.25,279.03,1515.733,1038.55
2002-06-03,559.47,1040.68,3.242,1562.56,327.65,25.08,77.55,9709.79,277.0,1483.348,1039.07
2002-06-04,559.57,1040.69,3.328,1578.12,327.85,25.33,78.6,9687.84,271.82,1490.514,1040.34
2002-06-05,559.41,1049.9,3.26,1595.26,321.45,24.89,78.35,9796.8,270.24,1462.0,1038.9
2002-06-06,559.21,1029.15,3.182,1554.88,325.65,24.79,77.9,9624.64,269.03,1521.263,1040.59
2002-06-07,557.86,1027.53,3.204,1535.48,323.95,24.75,78.0,9589.67,265.62,1529.507,1038.06
2002-06-10,555.66,1030.74,3.135,1530.69,319.05,24.29,78.05,9645.4,266.18,1517.23,1039.12
2002-06-11,555.95,1013.6,3.132,1497.18,321.05,24.12,76.5,9517.26,268.74,1530.963,1041.75
2002-06-12,555.36,1020.26,3.057,1519.12,319.25,24.64,76.4,9617.71,262.94,1524.842,1043.12
2002-06-13,551.58,1009.56,3.211,1496.86,318.15,25.64,76.6,9502.8,259.87,1511.711,1044.78
2002-06-14,550.17,1007.28,3.342,1504.74,319.35,25.94,76.5,9474.21,253.3,1494.246,1049.22
2002-06-17,550.73,1036.17,3.377,1553.29,316.85,26.09,76.1,9687.42,261.54,1496.242,1047.61
2002-06-18,550.62,1037.14,3.312,1542.96,320.05,25.43,76.0,9706.12,259.93,1524.068,1047.72
2002-06-19,550.79,1019.99,3.314,1496.83,320.85,25.31,75.75,9561.57,255.63,1507.668,1052.55
2002-06-20,550.8,1006.29,3.216,1464.75,323.95,25.53,75.15,9431.77,250.14,1516.151,1048.41
2002-06-21,550.49,989.14,3.237,1440.96,324.65,25.82,74.3,9253.79,249.15,1562.722,1050.82
2002-06-24,547.48,992.72,3.43,1460.34,322.45,26.47,74.05,9281.82,243.26,1707.313,1047.78
2002-06-25,546.24,976.14,3.449,1423.99,321.35,26.32,74.95,9126.82,248.47,1706.591,1048.2
2002-06-26,527.52,973.53,3.278,1429.33,319.25,26.76,75.1,9120.11,243.66,1712.91,1052.35
2002-06-27,522.9,990.64,3.2359999999999998,1459.2,318.25,26.86,75.25,9269.92,246.44,1723.545,1047.97
2002-06-28,518.06,989.81,3.245,1463.21,314.45,26.86,76.75,9243.26,254.04,1732.755,1047.53
2002-07-01,517.97,968.65,3.192,1403.8,315.15,26.81,76.8,9109.79,254.86,1713.705,1048.19
2002-07-02,517.67,948.09,3.145,1357.82,312.95,26.77,75.6,9007.75,247.7,1724.949,1051.03
2002-07-03,516.02,953.99,3.142,1380.17,311.15,26.8,74.85,9054.97,240.75,1730.919,1051.1
2002-07-04,,,,,310.75,,,,245.5,1713.135,
2002-07-05,515.69,989.03,,1448.36,311.55,,,9379.5,254.82,1722.188,1046.41
2002-07-08,516.43,976.98,2.939,1405.61,312.85,26.07,75.6,9274.9,253.72,1732.934,1049.2
2002-07-09,517.52,952.83,2.991,1381.12,316.85,26.09,75.55,9096.09,250.77,1729.986,1053.2
2002-07-10,517.66,920.47,2.864,1346.01,316.35,26.77,75.25,8813.5,243.36,1701.824,1057.62
2002-07-11,515.99,927.37,2.83,1374.43,316.5,26.83,74.55,8801.53,235.02,1696.94,1057.81
2002-07-12,514.19,921.39,2.787,1373.5,316.05,27.48,73.95,8684.53,234.86,1698.298,1058.78
2002-07-15,511.79,917.93,2.784,1382.62,318.15,27.07,73.35,8639.19,223.04,1687.945,1057.26
2002-07-16,512.74,901.05,2.863,1375.26,318.25,27.75,73.85,8473.11,222.61,1691.623,1053.17
2002-07-17,513.36,906.04,2.841,1397.25,317.65,27.88,73.1,8542.48,229.84,1701.718,1055.7
2002-07-18,513.12,881.56,2.943,1356.95,317.95,27.57,72.75,8409.49,233.16,1704.912,1058.17
2002-07-19,512.2,847.76,2.933,1319.15,323.95,27.83,71.45,8019.26,222.54,1713.861,1059.89
2002-07-22,511.34,819.85,2.947,1282.65,323.15,26.6,70.1,7784.58,212.63,1681.009,1063.04
2002-07-23,510.27,797.7,2.8890000000000002,1229.05,313.25,26.31,69.35,7702.34,208.8,1673.861,1063.89
